Company,PartNum,WebCategory1_c,WebCategory2_c,WebFamily_c,OrderInWebFamily_c
AU,348707,Chemicals - Poppits,Oxidisers,,15 litre
AU,348708,Chemicals - Poppits,Oxidisers,,5 litre
AU,348710,Chemicals - Spa Safe,Oxidisers,,1  litre
AU,348712,Chemicals - Spa Safe,Oxidisers,,15  litre
AU,348716,Chemicals - Spa Safe,Oxidisers,,5  litre
AU,348801,Chemicals - Poppits,Trouble Shooters,,1kg  
AU,348804,Chemicals - Poppits,Trouble Shooters,,475gm
AU,348901,Test Kits,Test Kits,Poppits Test Kits,
AU,348907,Test Kits,Test Kits,Poppits Test Kits,
AU,348910,Test Kits,Test Kits,Poppits Test Kits,
AU,348913,Test Kits,Test Kits,Poppits Test Kits,
AU,348915,Test Kits,Test Kits,Poppits Test Kits,
AU,349028,Chemicals - Aquahealth,Liquid Chlorine,Superchlor,5ltr
AU,349060,Chemicals - Aquahealth,Spa Chemicals,,500g
AU,349061,Chemicals - Aquahealth,Spa Chemicals,,1kg
AU,349062,Chemicals - Aquahealth,Spa Chemicals,,2kg
AU,352202,Salts & Minerals,Salts,Pool Salts,20 kg
AU,352251,Salts & Minerals,Salts,Pool Salts,20 kg
AU,352310,Salts & Minerals,Zodiac Minerals,Element Salts,10kg
AU,352320,Salts & Minerals,Zodiac Minerals,Element Salts,10kg
AU,352411,Salts & Minerals,Minerals,Minerals,10kg
AU,352421,Salts & Minerals,Minerals,Minerals,20kg 
AU,352423,Salts & Minerals,Minerals,Minerals,3kg
AU,381018,Chemicals - Aqua Pure,Balancers,,500gr
AU,381020,Chemicals - Aqua Pure,Balancers,,1kg
AU,381022,Chemicals - Aqua Pure,Balancers,,500gr
AU,382002,Chemicals - Aqua Pure,Clarifiers,,500ml
AU,382007,Chemicals - Aqua Pure,Clarifiers,,500ml
AU,384002,Chemicals - Aqua Pure,Oxidisers,,1kg
AU,384006,Chemicals - Aqua Pure,Oxidisers,,2kg
AU,384008,Chemicals - Aqua Pure,Oxidisers,,500gr
AU,384010,Chemicals - Aqua Pure,Balancers,,1.5kg
AU,384021,Chemicals - Aqua Pure,Start Up Kit,,
AU,384024,Chemicals - Aqua Pure,Trouble Shooters,,500gr
AU,384027,Chemicals - Aqua Pure,Balancers,,500gr
AU,384029,Chemicals - Aqua Pure,Oxidisers,,1kg
AU,384031,Chemicals - Aqua Pure,Oxidisers,,475gr
AU,453494,Recirculation, Suctions,Suctions - Slip Fit,40mm
AU,453496,Recirculation, Suctions,Suctions - Slip Fit,40mm
AU,453497,Recirculation, Suctions,Suctions - Slip Fit,50mm
AU,453498,Recirculation, Suctions,Suctions - Threaded ,40mm
AU,453499,Recirculation, Suctions,Suctions - Threaded ,50mm
AU,453653,Spa Equipment,Spa Equipment,Spa Jets,
AU,455102,Spa Equipment,Spa Equipment,Air Buttons,55mm
AU,455422,Spa Equipment,Spa Equipment,Swimjets Old Faithful,
AU,455423,Spa Equipment,Spa Equipment,Swimjets Old Faithful,
AU,455425,Spa Equipment,Spa Equipment,Swimjets Old Faithful,
AU,455568,Filters - Residential, Sand Filters,Filter Skid Bases,
AU,459201,Recirculation, Eyeballs,Eyeballs - Threaded,
AU,594213,Handover Equipment,Handover Equipment Kits,Executive Handover Kit Fibreglass, 9 Metre
AU,594214,Handover Equipment,Handover Equipment Kits,Executive Handover Kit Fibreglass,11 Metre
AU,594215,Handover Equipment,Handover Equipment Kits,Executive Handover Kit Fibreglass,13 Metre
AU,594216,Handover Equipment,Handover Equipment Kits,Executive Handover Kit Fibreglass,15 Metre
AU,594414,Handover Equipment,Handover Equipment Kits,Handover Kit Mk II Concrete, 9 Metre
AU,594416,Handover Equipment,Handover Equipment Kits,Handover Kit Mk II Concrete,11 Metre
AU,594418,Handover Equipment,Handover Equipment Kits,Handover Kit Mk II Concrete,13 Metre
AU,594419,Handover Equipment,Handover Equipment Kits,Handover Kit Mk II Concrete,15 Metre
AU,594420,Handover Equipment,Handover Equipment Kits,Handover Kit Mk III Fibreglass, 9 Metre
AU,594422,Handover Equipment,Handover Equipment Kits,Handover Kit Mk III Fibreglass,11 Metre
AU,594424,Handover Equipment,Handover Equipment Kits,Handover Kit Mk III Fibreglass,13 Metre
AU,594426,Handover Equipment,Handover Equipment Kits,Handover Kit Mk III Fibreglass,15 Metre
AU,594428,Handover Equipment,Handover Equipment Kits,Handover Kit Mk IV Concrete, 9 Metre
AU,594430,Handover Equipment,Handover Equipment Kits,Handover Kit Mk IV Concrete,11 Metre
AU,594432,Handover Equipment,Handover Equipment Kits,Handover Kit Mk IV Concrete,13 Metre
AU,594434,Handover Equipment,Handover Equipment Kits,Handover Kit Mk IV Concrete,15 Metre
AU,620311,Filters - Residential,Filter Cartridges,,25 sq.ft
AU,620411,Filters - Residential,Filter Cartridges,,50 sq.ft
AU,620431,Filters - Residential,Filter Cartridges,,75 sq.ft
AU,620510,Filters - Residential,Filter Cartridges,,25 sq.ft
AU,621625,Filters - Residential,Filter Spares,Pressure Gauges,400 kPa
AU,621630,Filters - Residential,Filter Spares,Pressure Gauges,400 kPa
AU,621632,Filters - Residential,Filter Spares,Pressure Gauges,400 kPa
AU,621637,Filters - Residential,Filter Spares,Pressure Gauges,800 kPa
AU,621640,Filters - Commercial, Waterco Spares,Commercial Filter Spares,
AU,622810,Filters - Residential,Filter Cartridges,,100 sq.ft
AU,622820,Filters - Residential,Filter Cartridges,,134 sq.ft
AU,622830,Filters - Residential,Filter Cartridges,,167 sq.ft
AU,624010,Recirculation, Skimmers,Paramount Sp5000 No Lid & Ring - Extended Throat,
AU,624011,Recirculation, Skimmers,Paramount Sp5000 No Lid & Ring - Extended Throat,
AU,624012,Recirculation, Skimmers,Paramount Sp5000 No Lid & Ring,
AU,624013,Recirculation,Skimmers,Paramount Sp5000 No Lid & Ring,
AU,624014,Recirculation, Skimmers,Paramount Sp5000 No Lid & Ring - Extended Throat,
AU,624015,Recirculation, Skimmers,Paramount Sp5000 No Lid & Ring - Extended Throat,
AU,624016,Recirculation, Skimmers,Paramount Sp5000 No Lid & Ring - Extended Throat,
AU,624019,Recirculation, Skimmers,Paramount Sp5000 No Lid & Ring,
AU,624051,Recirculation, Skimmers,S75 No Lid & Ring,
AU,624052,Recirculation,Skimmers,S75 with No Lid & Ring,
AU,624056,Recirculation, Skimmers,S75 No Lid & Ring,
AU,624060,Recirculation, Skimmers,Supa Skimmer No Lid & Ring,
AU,624061,Recirculation, Skimmers,Supa Skimmer No Lid & Ring,
AU,624062,Recirculation, Skimmers,Supa Skimmer No Lid & Ring,
AU,624065,Recirculation, Skimmers,Supa Skimmer No Lid & Ring,
AU,624103,Recirculation, Skimmers,Skimmer Accessories,
AU,624104,Recirculation, Skimmers,Skimmer Accessories,
AU,624105,Recirculation, Skimmers,Skimmer Accessories,
AU,624108,Recirculation, Skimmers,Paramount Sp5000 Lid & Ring Only,
AU,624109,Recirculation, Skimmers,Paramount Sp5000 Lid & Ring Only,
AU,624170,Recirculation, Skimmers,Skimmer Accessories,
AU,624392,Recirculation, Skimmers,Skimmer Accessories,
AU,624393,Recirculation, Skimmers,Skimmer Accessories,
AU,627020,"Pipes, Fittings & Plumbing", PVC Pipes,Conduit,20mm x 3m
AU,627025,"Pipes, Fittings & Plumbing", PVC Pipes,Conduit,25mm x 3m
AU,630320,Heaters,Zane Solar,Gulfpanel accessories  ,40mm
AU,630322,Heaters,Zane Solar,Gulfpanel accessories  ,
AU,634086,Pumps - Residential,Pump Spares,Pump Accessories,
AU,644500,Water Treatment,Water Treatment System,ElectroClear,
AU,644771,Water Treatment,Water Treatment System,Filter Cartridges,
AU,650150,Lights,Light Accessories,Light Connectors,
AU,650160,Lights,Light Accessories,Light Connectors,
AU,684738,Heaters,Gas Heater Accessories,Turbotemp Gas Heater Accessories,
AU,701032,Filters - Residential,Filter Cartridges,,110 sq.ft
AU,701033,Filters - Residential,Filter Cartridges,,120 sq.ft
AU,701034,Filters - Residential,Filter Cartridges,,150 sq.ft
AU,701038,Filters - Residential,Filter Cartridges,,180 sq.ft
AU,701039,Filters - Residential,Filter Cartridges,,135 sq.ft
AU,701040,Filters - Residential,Filter Cartridges,,225 sq.ft
AU,701041,Filters - Residential,Filter Cartridges,,90 sq.ft
AU,850161,Heaters,Zane Solar,Manifold Packs  ,
AU,850221,Heaters,Zane Solar,Manifold Packs  ,
AU,850222,Heaters,Zane Solar,Manifold Packs  ,
AU,851090,Heaters,Zane Solar,Controllers,
AU,851095,Heaters,Zane Solar,Zane Spare Parts,
AU,851099,Heaters,Zane Solar,Zane Spare Parts,
AU,851725,Controllers,Controllers - Waterco,Aquamaster Controllers,
AU,851800,Controllers,Controllers - Waterco,Aquamaster Controllers,
AU,851802,Controllers,Controllers - Waterco,Aquamaster Controllers,
AU,851803,Controllers,Controllers - Waterco,Aquamaster Controllers,
AU,851804,Controllers,Controllers - Waterco,Aquamaster Controllers,
AU,851805,Controllers,Controllers - Waterco,Aquamaster Controllers,
AU,851806,Controllers,Controllers - Waterco,Aquamaster Controllers,
AU,851807,Controllers,Controllers - Waterco,Aquamaster Controllers,
AU,851810,Controllers,Controllers - Waterco,Aquamaster Controllers,
AU,855172,Water Treatment,Water Treatment System,Automated Valves,
AU,855174,Water Treatment,Water Treatment System,Automated Valves,
AU,861811,Heaters,Zane Solar,FlexilocK Fittings  ,
AU,900304,Recirculation, Maindrains,Flush Deck Gratings,301mm
AU,900305,Recirculation, Maindrains,Flush Deck Gratings,250mm
AU,930085,Chemicals - Spa Safe,Sundries,,
AU,940001,Chemicals - Poppits,Sundries,,
AU,960027,Sanitising Equipment, Chemical Dosing,Poppits Doser,
AU,960043,Chemicals - Poppits,Sundries,,
AU,990901,Handover Equipment,Handover Equipment,CPR Chart,
AU,1210100,"Pipes, Fittings & Plumbing", PVC Fittings,Elbow 45,100mm
AU,1213100,"Pipes, Fittings & Plumbing", PVC Fittings,Elbow 90,100mm
AU,1219100,"Pipes, Fittings & Plumbing", PVC Fittings,Tees,100mm
AU,1219252,"Pipes, Fittings & Plumbing", PVC Fittings,Reducing Tee,25 x 20mm
AU,1219402,"Pipes, Fittings & Plumbing", PVC Fittings,Reducing Tee,40 x 20mm
AU,1219403,"Pipes, Fittings & Plumbing", PVC Fittings,Reducing Tee,40 x 25mm
AU,1219504,"Pipes, Fittings & Plumbing", PVC Fittings,Reducing Tee,50 x 40mm
AU,1221401,"Pipes, Fittings & Plumbing", PVC Fittings,Faucet Tee,40 x 15mm BSP
AU,1221402,"Pipes, Fittings & Plumbing", PVC Fittings,Faucet Tee,40 x 20mm BSP
AU,1221403,"Pipes, Fittings & Plumbing", PVC Fittings,Faucet Tee,40 x 25mm BSP
AU,1222411,"Pipes, Fittings & Plumbing", PVC Fittings,Barrel Unions,40mm
AU,1222510,"Pipes, Fittings & Plumbing", PVC Fittings,Barrel Unions,50mm
AU,2003730,Filters - Residential, Multicyclones,Multicyclone Accessories,
AU,2141004,Filters - Baker Hydro,Cartridge Filters,Sterling Cartridge Filters,100 sq.ft
AU,2150503,Water Treatment,Water Treatment System,TBF/CF Housings,
AU,2150753,Water Treatment,Water Treatment System,TBF/CF Housings,
AU,2165300,Filters - Residential,Cartridge Filters,Fulflo Tri Cartridge Filters,300 sq.ft
AU,2165500,Filters - Residential,Cartridge Filters,Fulflo Tri Cartridge Filters,500 sq.ft
AU,2171351,Filters - Baker Hydro,Cartridge Filters,Pearl Cartridge Filters,135 sq.ft
AU,2171355,Filters - Residential,Cartridge Filters,Opal Cartridge Filters,135 sq.ft
